"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1970",2.55239452299587,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1971",2.85136866897565,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1972",3.18368565670658,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1973",3.83720535164235,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1974",4.69022638202192,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1975",5.20203900024967,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1976",5.79387443826547,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1977",6.26789850270442,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1978",6.59021263796185,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1979",7.46046080315692,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1980",8.43462749127119,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1981",9.70776832553804,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1982",10.0550895919792,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1983",10.6296978951796,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1984",11.8539358951315,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1985",13.0620581883206,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1986",13.9703339692587,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1987",14.7790179940529,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1988",18.1089439108464,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1989",22.5877338167283,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1990",22.9337771869399,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1991",23.5289717837039,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1992",23.888856888724,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1993",24.511734955105,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1994",25.389696420099,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1995",25.6961919765722,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1996",25.9038179986992,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1997",26.9419481093341,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1998",28.9213161869446,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1999",31.0193277057705,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2000",33.595867770832,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2001",37.3687292014822,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2002",44.3726470145656,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2003",52.3758635705696,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2004",55.6468976369558,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2005",56.6647093420831,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2006",60.5793697475724,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2007",66.96026620337,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2008",69.6026619787003,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2009",72.4212174665526,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2010",80.8768839401096,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2011",79.1348600623918,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2012",78.88040713486,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2013",84.1064787705133,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2014",91.720493258965,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2016",105.500097863188,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2017",114.308083789289,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2018",112.663926414083,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2019",108.083773764124,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2000",58.5838607572212,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2001",59.0818235759494,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2002",59.4186807753165,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2003",59.579786392405,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2004",58.4374011075949,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2005",61.3519481803797,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2006",63.871054193038,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2007",66.8588310917721,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2008",67.576483386076,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2009",70.2127571202531,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2010",76.7975,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2011",81.5975,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2012",87.57,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2013",92.1,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2014",95.33,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2016",108.5325,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2017",114.2588,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2018",119.64,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2019",126.59999999694,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1970",7.73555205006471,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1971",7.67695366833611,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1972",8.35086648387552,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1973",9.52346368149614,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1974",10.9550954778527,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1975",12.6485218343055,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1976",15.3268815742952,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1977",17.8459677002185,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1978",19.9311705326507,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1979",21.6099510395342,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1980",21.7783783095814,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1981",20.5975566880548,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1982",19.8451261664309,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1983",19.5229174759058,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1984",19.9183554142775,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1985",20.211272405664,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1986",21.1559297028852,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1987",22.5088400568513,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1988",24.3212639410549,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1989",27.6934708043912,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1990",30.6263021806479,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1991",31.9297827923175,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1992",34.0570924422615,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1993",35.8676855952689,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1994",38.1652532464562,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1995",39.8898020332438,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1996",40.75573788903,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1997",41.7370098101745,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1998",44.3860778510256,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1999",47.5404277020183,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2000",50.1144357638266,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2001",52.5419853299417,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2002",55.9050385372971,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2003",59.7605584364211,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2004",64.9525121087456,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2005",72.5361832041196,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2006",79.6153750980577,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2007",85.8185760371272,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2008",89.6052178815592,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2009",89.1830343041225,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2010",91.9777099212033,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2011",95.6758325156486,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2012",97.8135192328279,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2013",98.9619326726557,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2014",98.4170000052374,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2016",102.640656934604,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2017",106.373012009044,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2018",109.415295958587,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2019",113.780903482821,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1970",5.43138312145772,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1971",5.72422473441173,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1972",6.19387637804406,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1973",7.49785035202365,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1974",9.558792269254,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1975",10.6693802728667,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1976",11.9567783068793,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1977",12.5424615333443,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1978",13.177872579273,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1979",14.548150315309,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1980",16.4107805122675,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1981",18.803874024867,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1982",17.7659722930443,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1983",18.7746854676302,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1984",18.6698357518657,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1985",19.6749693907008,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1986",22.8821106965107,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1987",26.565330257182,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1988",31.2113426623784,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1989",35.2604521402553,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1990",34.2707820958638,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1991",35.7751689267356,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1992",36.7149709244953,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1993",37.5101392234314,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1994",38.7820812298887,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1995",36.9769724869666,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1996",36.9675429670744,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1997",37.8849268437889,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1998",37.3941827195941,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1999",38.4249446100036,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2000",40.0674256447637,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2001",41.961673844029,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2002",45.3439858818564,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2003",49.1252889327949,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2004",53.1588387059647,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2005",57.4072297938865,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2006",64.1224595494087,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2007",71.5320871258261,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2008",75.4371157553492,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2009",73.3337809194056,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2010",79.8629427505443,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2011",83.829354612854,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2012",87.8643430555421,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2013",90.1249724255009,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2014",94.8840911924653,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2016",109.947920163433,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2017",123.258970104447,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2018",128.243000872793,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2019",129.74401274167,
"CZE","HOUSECOST","NOMINAL","IDX2015","A","2008",100.800000001019,
"CZE","HOUSECOST","NOMINAL","IDX2015","A","2009",96.925,
"CZE","HOUSECOST","NOMINAL","IDX2015","A","2010",95.2249999999999,
"CZE","HOUSECOST","NOMINAL","IDX2015","A","2011",95.2499999999999,
"CZE","HOUSECOST","NOMINAL","IDX2015","A","2012",93.8499999999999,
"CZE","HOUSECOST","NOMINAL","IDX2015","A","2013",93.8749999999999,
"CZE","HOUSECOST","NOMINAL","IDX2015","A","2014",96.1749999999999,
"CZE","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"CZE","HOUSECOST","NOMINAL","IDX2015","A","2016",107.15,
"CZE","HOUSECOST","NOMINAL","IDX2015","A","2017",119.7,
"CZE","HOUSECOST","NOMINAL","IDX2015","A","2018",130,
"CZE","HOUSECOST","NOMINAL","IDX2015","A","2019",141.900000000263,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1970",7.20707214084201,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1971",8.12988408240187,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1972",9.52600033025098,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1973",10.9994015852048,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1974",11.5354105019815,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1975",13.5971750330251,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1976",14.8985548216645,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1977",16.8880204755614,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1978",19.5905026420079,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1979",21.530107001321,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1980",21.2085016512549,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1981",20.208782694848,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1982",19.7500587846764,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1983",23.9932549537649,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1984",27.6904699471598,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1985",32.404855350066,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1986",36.1943137384412,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1987",33.5142691545574,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1988",33.8957080581241,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1989",33.6513877146631,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1990",31.120927014531,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1991",31.5248035006605,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1992",31.0137252311757,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1993",30.7145574636724,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1994",34.4790852047556,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1995",37.0968031704095,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1996",41.0607760898283,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1997",45.7975990752972,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1998",49.9111558784676,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","1999",53.2767932628798,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2000",56.7421532364597,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2001",60.057929326288,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2002",62.2268956406869,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2003",64.1964167767503,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2004",69.930465653897,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2005",82.925,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2006",102.8925,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2007",105.645,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2008",100.1875,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2009",88.1875,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2010",90.6574999999999,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2011",89.1225,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2012",86.7125,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2013",90.09,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2014",93.4875,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2016",105.215,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2017",109.9975,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2018",114.8075,
"DNK","HOUSECOST","NOMINAL","IDX2015","A","2019",117.160000002738,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1970",6.72260789522395,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1971",6.9967523617672,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1972",7.65023844695147,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1973",9.65952594854196,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1974",11.6274603026233,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1975",12.1795342060945,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1976",12.9419398522673,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1977",13.3024817419727,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1978",13.7235452385512,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1979",14.5229750571829,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1980",16.5215496063365,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1981",18.9198390653208,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1982",22.3840349505204,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1983",26.7808989586584,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1984",29.9786182373041,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1985",31.226922865671,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1986",32.3323842849664,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1987",35.5712917463593,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1988",47.5612963219358,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1989",59.2697389303316,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1990",57.2742393508503,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1991",50.4487237437609,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1992",43.1337816299617,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1993",38.7535088787897,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1994",40.3257206686841,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1995",39.5925257474353,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1996",41.9432847217484,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1997",48.5609357893085,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1998",52.8523936917724,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","1999",56.5807276598752,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2000",58.7840917788858,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2001",57.9469645878724,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2002",61.4277507861721,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2003",65.3223763858983,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2004",70.6531569860088,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2005",76.2519062976574,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2006",81.5570389259731,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2007",86.3671591789794,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2008",87.0621765544138,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2009",88.3147078676966,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2010",93.884847121178,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2011",96.8674216855421,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2012",99.2074801870045,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2013",100.355008875222,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2014",99.9974999374984,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2016",100.442511062777,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2017",102.012550313758,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2018",102.885072126803,
"FIN","HOUSECOST","NOMINAL","IDX2015","A","2019",104.012600314857,
"FRA","HOUSECOST","NOMINAL","IDX2015","A","1970",6.53984031282981,
